station_id,opis_id,name,address,city,state,rack_id,retail_price,latitude,longitude,location_accuracy,geocode_confidence
1602,1602,CIRCLE K #2723387,US-98,Beaumont,MS,620,3.56566666,31.136763,-88.905492,city,
1606,1606,DONNAS TRAVEL PLAZA,"I-5, EXIT 202",Marysville,WA,962,4.559,48.05176,-122.17708,city,
1610,1610,TA BALTIMORE TRAVEL CENTER,"I-95, EXIT 57",Baltimore,MD,22,4.759,39.29038,-76.61219,city,
1618,1618,GO MART FOOD STORE #33,US-33,Ripley,WV,44,3.499,38.809042,-81.701987,city,
1621,1621,CIRCLE K #2709337,"I-65, EXIT 262B",Birmingham,AL,615,3.489,33.52066,-86.80249,city,
1622,1622,RACEWAY #6973,US-380 & SR-114/SR-101,Bridgeport,TX,630,2.78233333,33.187027,-97.78098,city,
1623,1623,SAPP BROS TRAVEL CENTER,"I-70 & I-270, EXIT 278",Commerce City,CO,800,3.389,39.80832,-104.93387,city,
1625,1625,PILOT TRAVEL CENTERS #60,"I-26, EXIT 159",Bowman,SC,42,3.43233333,33.347466,-80.670868,city,
1632,1632,PILOT TRAVEL CENTERS #266,"I-10, EXIT 139 & SR-292",Las Cruces,NM,640,3.19066666,32.31232,-106.77834,city,
1633,1633,7-ELEVEN #36302,"I-35, EXIT 144",Von Ormy,TX,740,3.109,29.274979,-98.667741,city,
1634,1634,PILOT TRAVEL CENTERS #40,"I-94, EXIT 322",Oak Creek,WI,444,3.889,42.88585,-87.86314,city,
1644,1644,ALLSUPS CONVENIENCE STORE #2414,"I-20, EXIT 235",Roscoe,TX,575,2.929,32.427558,-100.539088,city,
1646,1646,SPEEDWAY #8310,US-6 & US-31,Plymouth,IN,465,3.609,41.333897,-86.324087,city,
1647,1647,SPEEDWAY #8305,US-41 & SR-312,Hammond,IN,290,3.76566666,41.58337,-87.50004,city,
1653,1653,ROAD RANGER #187,"I-55, EXIT 289",Chicago,IL,520,3.584,41.85003,-87.65005,city,
1654,1654,CEFCO #3,US-77/US190/SR-36,Cameron,TX,670,2.989,30.852713,-96.976562,city,
1661,1661,CHEVRON,"I-20, EXIT 101 & SR-151",Calhoun,LA,590,3.159,32.524791,-92.329929,city,
1669,1669,BETTY BEAVERS TRUCKSTOP,"I-90, EXIT 28",Fultonville,NY,12,3.169,42.903601,-74.359765,city,
1670,1670,Petro Stopping Center #54,"I-44, EXIT 4 & SR-3",Joplin,MO,277,3.449,37.08423,-94.51328,city,
1671,1671,LOVES TRAVEL STOP #412,"I-95, EXIT 77",Dunn,NC,205,3.699,35.316511,-78.615079,city,
1672,1672,HANA TRAVEL PLAZA,"I-40, EXIT 77",Amarillo,TX,585,2.899,35.222,-101.8313,city,
1699,1699,ALLENS FOOD MART280,US-280/US-231/SR-53/SR-38 & CR-8/CR-34,Sylacauga,AL,615,3.799,33.171675,-86.271257,city,
1700,1700,TOPPS FUEL STOPS,US-259/SR-49,Daingerfield,TX,723,3.109,33.031263,-94.735899,city,
1720,1720,TOOT N TOTUM #120,US-54 & S WESTERN AVE,Liberal,KS,585,3.01566666,37.04308,-100.921,city,
1749,1749,HIGHWAY 96 FUEL STOP,US-96 & SR-62/FM-1004,Buna,TX,610,3.149,30.413209,-93.991263,city,
1753,1753,PWI #169,"I-35/US-77, EXIT 359 & CR-1304",Abbott,TX,765,2.899,31.891642,-97.067146,city,
1773,1773,M-46 AUTO TRUCK PLAZA,"US-131, EXIT 120 & SR-46",Howard City,MI,344,3.199,43.408326,-85.485609,city,
1791,1791,PILOT TRAVEL CENTERS #257,"I-20, EXIT 126 & FM-1788",Midland,TX,710,3.56566666,31.99735,-102.07791,city,
1807,1807,LOVES TRAVEL STOP #229,I-40 EXIT 96 & SR-207,Panhandle,TX,585,3.314,35.380841,-101.43037,city,
1810,1810,KENT KWIK #804,US-83,Perryton,TX,585,2.999,36.374825,-100.815558,city,
1829,1829,PILOT TRAVEL CENTERS #96,"SR- 60 & FL TURNPIKE, EXIT 193",Okeechobee,FL,143,3.709,27.311532,-80.847853,city,
1832,1832,CORNER FUEL CENTER,US-49,Hattiesburg,MS,620,3.299,31.32712,-89.29034,city,
1834,1834,PUMP N PANTRY #15,"I-20, EXIT 617 & US-59",Marshall,TX,766,2.899,32.54487,-94.36742,city,
1849,1849,Stripes #42457,US-67/US-277,San Angelo,TX,740,3.244,31.46377,-100.43704,city,
1855,1855,EXIT 76 AUTO TRUCK PLAZA,US-131,Byron Center,MI,344,3.499,42.801614,-85.713602,city,
1858,1858,FLYING J TRAVEL PLAZA #737,"I-10, EXIT 583",San Antonio,TX,740,3.224,29.42412,-98.49363,city,
1859,1859,GO MART FOOD STORE #44,"I-79, EXIT 67 & US-19/SR-4",Sutton,WV,44,3.559,38.673855,-80.681072,city,
1860,1860,MR FUEL #278,"I-75/71, EXIT 175 & SR-338",Walton,KY,300,3.019,38.887491,-84.63277,city,
1861,1861,PETRO STOPPING CENTER #315,"I-40, EXIT 66",Kingman,AZ,910,3.899,35.18944,-114.05301,city,
1866,1866,PRI MART FUEL CENTER,"I-94, EXIT 29",Benton Harbor,MI,465,3.649,42.108594,-86.423417,city,
1873,1873,JDS TRUCKSTOP,"US-12 & US-31, EXIT 3",Niles,MI,465,3.799,41.820168,-86.236789,city,
1874,1874,CIRCLE K #2744529,US-175,Seagoville,TX,630,2.95066666,32.63958,-96.53832,city,
1879,1879,HOLIDAY STATIONSTORE #3552,"I-35, EXIT 81 & SR-70",Lakeville,MN,448,3.549,44.64969,-93.24272,city,
1888,1888,STRIPES 7FLEET #42449,US-87,Sterling City,TX,710,3.28066666,31.835063,-101.001729,city,
1889,1889,TOOT N TOTUM #105,US-54 & US-287,Stratford,TX,585,2.96566666,36.33349,-101.988568,city,
1893,1893,MIKE MCDONALD TRUCK STOP,"I-20, EXIT 509",Terrell,TX,637,2.87066666,32.73596,-96.27526,city,
1894,1894,CIRCLE K #2741544,"I-37 & SR-72, EXIT 69",Three Rivers,TX,747,3.06566666,28.475646,-98.178162,city,
1897,1897,YESWAY #1077,"I-20/US-84, EXIT 278",Tye,TX,575,2.87566666,32.447728,-99.868434,city,
1905,1905,LUCKY TRUCK STOP,US-82,Whitesboro,TX,630,2.88566666,33.659021,-96.878984,city,
1909,1909,RALLYSTOP #1,"I-15, EXIT 62",Cedar City,UT,791,3.459,37.67748,-113.06189,city,
1914,1914,LOVES TRAVEL STOP #792,"I-70, EXIT 160",Green River,UT,835,3.709,39.000243,-110.159817,city,
1921,1921,BELL TRUCK STOP,"I-80, EXIT 146",Park City,UT,835,3.45233333,40.695724,-111.528021,city,
1923,1923,SCENIC QUIK STOP,"I-70, EXIT 54 & US-89",Salina,UT,835,3.459,38.956028,-111.881072,city,
1930,1930,CASEYS #3058,"I-35, EXIT 19 & US-160 E",Wellington,KS,570,3.299,37.27783,-97.390976,city,
1931,1931,RBS ONE STOP,"I-15, EXIT 320",Woods Cross,UT,835,3.459,40.887447,-111.902712,city,
1934,1934,CIRCLE K #2723710,"I-77, EXIT 24",Austinville,VA,185,3.24066666,36.819461,-80.858322,city,
1936,1936,QUICK STOP MARKET #36,"I-81, EXIT 10 & US-11",Bristol,VA,185,3.399,36.59649,-82.18847,city,
1940,1940,7-ELEVEN #40063,"I-81, EXIT 98 & SR-100",Dublin,VA,65,3.199,37.098879,-80.669696,city,
1944,1944,LOVES TRAVEL STOPS #399,"I-77, EXIT 1 & SR-620",Lambsburg,VA,65,3.589,36.577483,-80.760133,city,
1950,1950,7-ELEVEN #34515,"I-81, EXIT 205",King George,VA,180,3.399,38.281142,-77.126023,city,
1951,1951,CIRCLE K #2723713,"I-81, EXIT 205",Staunton,VA,185,3.38566666,38.14991,-79.0732,city,
1953,1953,FAS MART #3555,"I-64, EXIT 136 & US-15",Gordonsville,VA,180,3.699,38.107261,-78.195195,city,
1954,1954,Joe's Kwik Mart #8409,US-58 & CR-645,Suffolk,VA,130,3.03233333,36.72836,-76.58496,city,
1956,1956,PILOT TRAVEL CENTER #4642,"I-81, EXIT 291",Toms Brook,VA,60,3.659,38.97016,-78.403757,city,
1958,1958,SPEEDWAY #4618,"I-81 & I-77, EXIT 77",Wytheville,VA,185,3.41233333,36.940669,-81.094082,city,
1960,1960,MAPLEWOOD IRVING,"I-89, EXIT 7",Montpelier,VT,170,3.699,44.2574,-72.5698,city,
1962,1962,SUPER QUIK,"I-64, EXIT 172 & SR-1/SR-7",Grayson,KY,255,3.799,38.328037,-82.965087,city,
1976,1976,One9 #963,"I-90, EXIT 276",Spokane,WA,970,3.974,47.65966,-117.42908,city,
1977,1977,GEE CEES TRUCK STOP,"I-5, EXIT 57",Toledo,WA,977,3.839,46.439552,-122.826559,city,
1983,1983,KWIK TRIP #427,"US-53, EXIT 110 & SR-40",Bloomer,WI,295,3.41566666,45.102477,-91.489974,city,
1985,1985,Camp Douglas BP,"I-90 & I-94, EXIT 55",Camp Douglas,WI,420,3.154,43.936705,-90.268861,city,
2000,2000,RIVER CITY TRAVEL PLAZA,US-41,Marinette,WI,360,3.399,45.087403,-87.669684,city,
2002,2002,KWIK TRIP #222,US-53/US-2,Superior,WI,334,3.339,46.72077,-92.10408,city,
2009,2009,KWIK TRIP #139,"I-43, EXIT 120 & CR-V/CR-OK",Sheboygan,WI,444,3.29066666,43.75083,-87.71453,city,
2020,2020,BFS FOODS #72,"I-68, EXIT 23 & SR-26",Bruceton Mills,WV,165,3.499,39.645394,-79.615941,city,
2021,2021,GO MART FOOD STORE #59,"I-64, EXIT 15 & US-60",Huntington,WV,255,3.499,38.41925,-82.44515,city,
2022,2022,GO MART FOOD STORE #86,"I-79, EXIT 40 & SR-16",Ivydale,WV,44,3.599,38.530476,-81.033506,city,
2029,2029,HOMAX SERVICE,"I-25, EXIT 188",Mills,WY,790,3.169,42.840556,-106.365278,city,
2030,2030,GHOST TOWN FUEL STOP,US-26/US-20,Casper,WY,790,3.429,42.86663,-106.31308,city,
2034,2034,TA CHEYENNE TRAVEL CENTER,"I-80, EXIT 377 & SR-217/CR-140",Cheyenne,WY,795,3.699,41.13998,-104.82025,city,
2040,2040,Fast Stop Travel Centers #1133,"I-25, EXIT 126 & US-18/20",Douglas,WY,790,3.499,42.762558,-105.385484,city,
2041,2041,PINE BLUFFS SINCLAIR,"I-80, EXIT 401 & US-30",Pine Bluffs,WY,795,3.699,41.178799,-104.066591,city,
2044,2044,One9 #1251,"I-80, EXIT 173",Wamsutter,WY,795,3.499,41.658278,-108.151674,city,
2074,2074,STRIPES #40522,"I-10, EXIT 550",San Antonio,TX,740,3.059,29.42412,-98.49363,city,
2076,2076,ALLSUPS CONVENIENCE STORE #2159,US-283 BUS/US-277 BUS & SR-422,Seymour,TX,770,3.299,33.591445,-99.258727,city,
2078,2078,ALLSUPS CONVENIENCE STORE #2366,US-84 & CR-3300,Slaton,TX,700,2.969,33.436795,-101.65192,city,
2084,2084,Main Street Market #112,"I-20, EXIT 73",Wickett,TX,710,2.879,31.57,-103.000556,city,
2087,2087,LWS TRUCK STOP,SR-30,Logan,UT,835,3.42566666,41.73549,-111.83439,city,
2088,2088,FLYING J TRAVEL PLAZA #773,"I-70, EXIT 40",Richfield,UT,835,3.699,38.757075,-112.062253,city,
2089,2089,FLYING J TRAVEL PLAZA #774,"I-84, EXIT 7",Snowville,UT,835,3.749,41.840321,-112.353391,city,
2115,2115,KWIK TRIP #838,SR-23/SR-33,Reedsburg,WI,420,3.194,43.5325,-90.0025,city,
2125,2125,BIG D #44,"I-80, EXIT 311 & SR-130",Laramie,WY,795,3.249,41.31137,-105.5911,city,
2144,2144,Mountain View Truck Stop,US-15,Thurmont,MD,60,4.099,39.606576,-77.405114,city,
2152,2152,SPEEDWAY #4709,"I-90, EXIT 102",Fairmont,MN,425,3.299,43.637592,-94.45095,city,
2167,2167,PILOT TRAVEL CENTERS #134,"I-94, EXIT 171 (CR 75)",Saint Cloud,MN,451,3.28733333,45.5608,-94.16249,city,
2182,2182,PILOT TRAVEL CENTER #4649,"I-64 & I-81, EXIT 205",Raphine,VA,185,3.659,37.937353,-79.221903,city,
2192,2192,GO MART FOOD STORE #51,US-19/SR-129,Mount Nebo,WV,44,3.599,38.197064,-80.820204,city,
2194,2194,A AND A TRUCKSTOP,US-35 & CR-41,Jackson,OH,315,3.799,39.042821,-82.647209,city,
2196,2196,Certified Oil #400410,I-76 EXIT 43,Ravenna,OH,249,3.31566666,41.164886,-81.233656,city,
2204,2204,NATURAL BRIDGE SHELL,US-278 & SR-5,Lynn,AL,615,3.68233333,34.052984,-87.539814,city,
2209,2209,Roadrunner #471,"I-40/US-65, EXIT 142 & SR-365",North Little Rock,AR,695,3.03233333,34.76954,-92.26709,city,
2219,2219,PILOT TRAVEL CENTERS #66,"I-85, EXIT 129",Braselton,GA,16,3.27233333,34.138941,-83.781162,city,
2223,2223,PO JOS GAS N GO,"I-16 SR-404, EXIT 116 & US-301/SR-73",Register,GA,195,3.23233333,32.338235,-81.872828,city,
2227,2227,SPEEDWAY #7448,SR-59,Naperville,IL,293,3.329,41.78586,-88.14729,city,
2231,2231,QUIKTRIP #605,"I-270, EXIT 33",Saint Louis,MO,540,2.899,38.634616,-90.191313,city,
2255,2255,S&G #36,"I-280, EXIT 2 & SR-795",Millbury,OH,550,3.49233333,41.56106,-83.438083,city,
2267,2267,Circle K #4703917,"I-65, EXIT 112 & SR-25",Cross Plains,TN,460,2.949,36.553068,-86.676088,city,
2283,2283,CIRCLE K #2707321,SR-60,Bartow,FL,225,3.52233333,27.89641,-81.84314,city,
2287,2287,SAC SHOP #511,"I-76/I-70, EXIT 146 & I-99/US-220 EXIT 1",Bedford,PA,14,4.099,39.990838,-78.526071,city,
2306,2306,SCOTCHMAN #3894,"I-77, EXIT 73 & SR-901",Rock Hill,SC,210,3.079,34.92487,-81.02508,city,
2310,2310,MAPCO #3686,"I-24, EXIT 175",Chattanooga,TN,285,2.889,35.04563,-85.30968,city,
2311,2311,SHELL,"I-24 & EPPS MILL RD, EXIT 89",Christiana,TN,460,3.13233333,35.740877,-86.407932,city,
2331,2331,PINNERS POINT,SR-135,Portsmouth,VA,130,3.499,36.83543,-76.29827,city,
2336,2336,FLYING J TRAVEL PLAZA #754,"I-77 & I-81, EXIT 77",Wytheville,VA,185,3.549,36.940669,-81.094082,city,
2340,2340,RSTORE #4478,SR-8 & SR-13,Prentice,WI,395,3.039,45.548201,-90.294217,city,
2557,2557,PWI #106,"I-30, EXIT 77B",Royse City,TX,630,2.899,32.962778,-96.36484,city,
2602,2602,PILOT TRAVEL CENTERS #9,"I-75, EXIT 36",Franklin,OH,407,3.35233333,39.547839,-84.305881,city,
2623,2623,TA JANESVILLE TRAVEL CENTER,"I-90/I-39, EXIT 171B & US-14",Janesville,WI,420,3.299,42.68279,-89.01872,city,
2626,2626,WEST END SINCLAIR,"I-80, EXIT 211",Rawlins,WY,838,3.319,41.795131,-107.234883,city,
2629,2629,PILOT TRAVEL CENTERS #253,"I-295 & NJ TRNPK, EXIT 2B",Penns Grove,NJ,243,3.989,39.717938,-75.465623,city,
2635,2635,FLYING J #584,"I-5, EXIT 278",Aurora,OR,935,3.859,45.228432,-122.803881,city,
2638,2638,PIT STOP TRAVEL CENTER,US-789,Riverton,WY,790,4.399,43.045786,-108.411335,city,
2640,2640,LITTLE NASHVILLE,"I-64, EXIT 50 & SR-127",Nashville,IL,540,3.349,38.335208,-89.384058,city,
2644,2644,FREDERICKS TRAVEL CENTER,"I-25/US-87, EXIT 235 & SR-52",Erie,CO,800,3.499,40.05026,-105.04998,city,
2756,2756,PAR MAR FOOD STORE #89,"I-77/SR-2, EXIT 170 & SR-14 E",Mineral Wells,WV,430,3.499,39.21,-81.5305,city,
2761,2761,PONY EXPRESS SERVICE CENTER,US-36 & SR-148,Hanover,KS,316,2.95566666,39.89266,-96.868947,city,
2764,2764,LOVES TRAVEL STOP #046,US-64/54 & SR-94,Hooker,OK,585,3.56233333,36.847981,-101.190683,city,
2765,2765,LOVES TRAVEL STOP #023,US-50 & US-287,Lamar,CO,525,3.46233333,38.084136,-102.619195,city,
2772,2772,PILOT TRAVEL CENTERS #29,"I- 80, EXIT 144; I-69, EXIT 357",Fremont,IN,465,3.899,41.733125,-84.945247,city,
2779,2779,Stinker #121,I-84 & EXIT 208,Heyburn,ID,787,3.56066666,42.559922,-113.770885,city,
2788,2788,JIFFY MART #451,"I-91, EXIT 17 & SR-302",Wells River,VT,39,3.569,44.152438,-72.052958,city,
2805,2805,Fast Stop Travel Centers #1145,"I-15, EXIT 31",Downey,ID,825,3.799,42.418127,-112.109019,city,
2807,2807,SUDDEN SERVICE #25,"I-24, EXIT 11",Clarksville,TN,460,3.30733333,36.52977,-87.35945,city,
2811,2811,KWIK FILL #22,"I-90, EXIT 40 & SR-34/SR-31",Weedsport,NY,220,3.899,43.048882,-76.542502,city,
2817,2817,Chevron #382354,"I-5/US-12, EXIT 72",Chehalis,WA,977,4.299,46.638193,-122.965764,city,
2848,2848,TA TONOPAH TRAVEL CENTER,"I-10, EXIT 103",Tonopah,AZ,930,3.939,33.422797,-112.952785,city,
2851,2851,SPEEDWAY #2958,"I-8, EXIT 12",Yuma,AZ,900,3.479,32.72532,-114.6244,city,
2862,2862,TA TALLULAH TRAVEL CENTER,"I-20, EXIT 171 & US-65",Tallulah,LA,760,3.209,32.402127,-91.190066,city,
2864,2864,KUM & GO #0493,I-49 BUS/SR-59,Neosho,MO,535,3.059,36.870634,-94.386218,city,
2875,2875,CIRCLE K #2744138,"I-25, EXIT 101 & US-50/SR-47",Pueblo,CO,803,3.399,38.25445,-104.60914,city,
2883,2883,PILOT TRAVEL CENTERS #293,"I-75, EXIT 341 & CR-484",Ocala,FL,140,3.385666665,29.1872,-82.14009,city,
2885,2885,SP Truckstop & Travel Center,US-84/SR-38,Bainbridge,GA,20,3.599,30.9355,-84.5809,city,
2889,2889,MOULTON COWBOYS,SR-157,Moulton,AL,615,3.099,34.505836,-87.222385,city,
2891,2891,PETRO STOPPING CENTER #338,"I-80, EXIT 21",Sparks,NV,966,3.949,39.53491,-119.75269,city,
2895,2895,EAGLE TRUCK STOP,I-77 EXIT 81,New Philadelphia,OH,249,3.31566666,40.48979,-81.44567,city,
2896,2896,NORTH LEWISTON DYNAMART,US-12 & SR 128,Lewiston,ID,970,3.669,46.41655,-117.01766,city,
2897,2897,GAS N GO #15,"I-80, EXIT 41",Lyman,WY,827,3.46566666,41.329136,-110.292629,city,
2910,2910,FLYING J TRAVEL PLAZA #685,"I-29 & I- 94, EXIT 349",Fargo,ND,341,3.569,46.87719,-96.7898,city,
2913,2913,ONE9#226,"I-40, EXIT 417 & SR-92",Dandridge,TN,405,3.259,36.001798,-83.404435,city,
2915,2915,TP TRUCK STOP,"I-15, EXIT 80",Fort Hall,ID,825,3.519,42.988717,-112.459854,city,
2917,2917,GOLDYS TRUCK PLAZA,US-29,Rustburg,VA,185,3.519,37.25454,-79.121507,city,
2922,2922,LOVES TRAVEL STOP #210,"I-40, EXIT 158",Albuquerque,NM,580,3.52066666,35.08449,-106.65114,city,
2923,2923,LOVES TRAVEL STOPS #435,"I-95, EXIT 104 & SR-207",Ruther Glen,VA,180,3.600,37.945059,-77.47135,city,
2924,2924,HWY 190 FUEL STOP,US-190,Jasper,TX,610,3.13233333,30.925348,-94.021481,city,
2926,2926,EXIT 77 TRAVEL PLAZA,"I-81, EXIT 77 & SR-39",Harrisburg,PA,70,3.499,40.2737,-76.88442,city,
2929,2929,TA EXPRESS STEELE,"I-94, EXIT 200 & SR- 3",Steele,ND,390,3.599,46.852357,-99.933559,city,
2935,2935,CIRCLE K #2726163,"I-295, EXIT 22",Jacksonville,FL,75,3.299,30.33218,-81.65565,city,
2937,2937,FLYING J TRAVEL PLAZA #664,"I-75, EXIT 171",Walton,KY,300,3.08566666,38.887491,-84.63277,city,
2956,2956,PILOT TRAVEL CENTERS #275,"I-85, EXIT 39 I-77, EXIT 13",Charlotte,NC,46,3.55233333,35.22709,-80.84313,city,
2963,2963,SUPERPUMPER #26,"I-94, EXIT 258 & US-281",Jamestown,ND,390,3.629,46.91054,-98.70844,city,
2967,2967,PETRO STOPPING CENTER #317,"I-57, EXIT 71",Perrysburg,OH,550,3.78566666,41.557,-83.62716,city,
2968,2968,E-Z MART #4460,"I-20, EXIT 124",Monroe,LA,719,3.129,32.50931,-92.1193,city,
2977,2977,DISCOUNT FUEL,"I-90, EXIT 150 & SR-73",Kadoka,SD,506,3.229,43.84457,-101.552272,city,
2982,2982,CIRCLE K #2723726,"I-59/I-20, EXIT 52 & US-11/US-43/SR-7",Knoxville,AL,705,3.089,32.982423,-87.791855,city,
3003,3003,CHEVRON,"I-20, EXIT 186",Delta,LA,760,2.994,32.325556,-90.926944,city,
3008,3008,BUSY BEE,"I-10, EXIT 283 & US-129",Live Oak,FL,10,3.779,30.286622,-83.024994,city,
3022,3022,TA GREENCASTLE TRAVEL CENTER,"I-81, EXIT 5",Greencastle,PA,70,3.959,39.781827,-77.746956,city,
3030,3030,Mr Ts Riverside,US-412,Cardwell,MO,435,3.199,36.04345,-90.290696,city,
3064,3064,PORTS TO PLAINS TRAVEL PLAZA,US-50 & US-287,Lamar,CO,800,3.399,38.084136,-102.619195,city,
3086,3086,SPEEDWAY #4638,US-29,Madison Heights,VA,185,3.49566666,37.453102,-79.114089,city,
3093,3093,RSTORE #4488,US-51,Merrill,WI,395,3.24066666,45.180924,-89.690696,city,
3096,3096,HOBO PANTRY #6,US-431/SR-210,Dothan,AL,20,3.959,31.22323,-85.39049,city,
3118,3118,MOBIL,"I-87, EXIT 42 & US-11",Champlain,NY,39,3.799,44.977292,-73.446603,city,
3128,3128,TA ATLANTA SOUTH TRAVEL CENTER,"I-75, EXIT 201 & SR-36",Jackson,GA,18,3.334,33.282006,-83.978391,city,
3138,3138,TA EXPRESS #6264,"I-70, EXIT 26 & US-50",Grand Junction,CO,800,4.049,39.06387,-108.55065,city,
3139,3139,CHEROKEE TRAVEL MART,"I-40, EXIT 108",Calumet,OK,483,3.10566666,35.594819,-98.189991,city,
3148,3148,YESWAY #1038,US-60 & SR-86,Neosho,MO,307,3.059,36.870634,-94.386218,city,
3155,3155,QUIK MART #18,US-72/SR-157,Tuscumbia,AL,615,3.00733333,34.687432,-87.683259,city,
3163,3163,QUIKTRIP #71,"I-44, EXIT 238",Tulsa,OK,560,3.039,36.15398,-95.99277,city,
3164,3164,QUIKTRIP #102,"I-44, EXIT 222A",Tulsa,OK,560,3.039,36.15398,-95.99277,city,
3165,3165,LOVES TRAVEL STOP #213,"I-35, EXIT 211",Tonkawa,OK,500,3.584,36.68062,-97.30634,city,
3167,3167,JASPER FOOD MART,US-78,Jasper,AL,615,3.229,33.871672,-87.249144,city,
3171,3171,One9 #265,"I-40, EXIT 287 & SR-136",Cookeville,TN,405,3.084,36.16284,-85.50164,city,
3176,3176,BP,US-6 & SR-15,New Paris,IN,365,3.65733333,41.491652,-85.83383,city,
3178,3178,ERNIES FUEL STOP #1605,SR-167,Kent,WA,977,4.599,47.38093,-122.23484,city,
3179,3179,MR FUEL #1020,"I-80 & I-94, EXIT 15B",Lake Station,IN,365,3.56566666,41.568629,-87.262209,city,
3191,3191,BUSY CORNER TRUCK STOP AND MARKET,"I-24, EXIT 105 & US-41/SR-2",Manchester,TN,460,3.049,35.481667,-86.088611,city,
3205,3205,CROSSROADS TRUCK STOP STATION,"I-29 & SR 34, MM 109",Colman,SD,530,3.159,43.955761,-96.818882,city,
3206,3206,PERHAM OASIS,US-10 & SR-78,Perham,MN,250,3.499,46.603106,-95.581763,city,
3215,3215,SHELL TRUCKSTOP,"I-4, EXIT 44",Polk City,FL,225,3.449,28.19867,-81.808282,city,
3216,3216,MAXS #124,"I-24, EXIT 86 & US-41",Oak Grove,KY,460,3.04233333,36.665225,-87.425514,city,
3221,3221,Southern Travel Plaza,"US-67, EXIT 55 & US-64/US-167 & SR-367",Bald Knob,AR,695,3.395,35.311331,-91.550197,city,
3222,3222,POMPANO TRUCK STOP,"I-95, EXIT 36B",Pompano Beach,FL,95,3.759,26.23786,-80.12477,city,
3226,3226,ONE9 #245,"I-81, EXIT 77 & SR-39",Harrisburg,PA,70,3.609,40.2737,-76.88442,city,
3227,3227,MR FUEL DBA ONE9 #64,"I-26 & US-17, EXIT 199",Summerville,SC,42,3.219,33.0185,-80.17565,city,
3230,3230,STRIPES #40815,US-281 & US-285,Falfurrias,TX,625,3.299,27.22416,-98.140844,city,
3264,3264,TA WEST MEMPHIS TRAVEL CENTER,"I-40/US-63, EXIT 260 & SR-149",Earle,AR,435,3.36733333,35.27989,-90.450261,city,
3280,3280,OUTPOST TRUCK STOP,US-85 & US-18/US-20,Lusk,WY,790,3.689,42.765953,-104.465076,city,
3281,3281,AMERICAN TRUCK PLAZA,I-80 EXIT 215 & SR-254,Milton,PA,138,3.799,41.01681,-76.839817,city,
3284,3284,CASEYS #4390,"I-49/US-71, EXIT 77 & US-160",Lamar,MO,416,3.199,37.500221,-94.270253,city,
3297,3297,SAPP BROS TRAVEL CENTER,"I-80, EXIT 370",Cheyenne,WY,795,3.70066666,41.13998,-104.82025,city,
3316,3316,TRUCKOMAT OF N LITTLE ROCK,"I-40, EXIT 161 & SR-391",North Little Rock,AR,695,3.249,34.76954,-92.26709,city,
3326,3326,MIRABITO #61,"I-81, EXIT 32",Central Square,NY,12,4.299,43.308986,-76.184852,city,
3330,3330,TA # 211 GREENLAND TRAVEL CENTER,"I-95, EXIT 3A & US-101",Greenland,NH,34,3.759,43.035294,-70.847476,city,
3349,3349,QUEEN CITY TRUCK STOP,"I-20 & I-59, EXIT150",Meridian,MS,705,2.939,32.36431,-88.70366,city,
3383,3383,E-Express at Central Truck Stop,"I-35, EXIT 137",Oklahoma City,OK,483,2.879,35.46756,-97.51643,city,
3386,3386,LONGMONT TRUCK STOP,"I-25/US-87, EXIT 240 & SR-119",Longmont,CO,800,3.239,40.16721,-105.10193,city,
3401,3401,POPS Mart #333,"I-77, EXIT 48 & SR-200",Winnsboro,SC,46,3.09066666,34.381008,-81.10899,city,
3413,3413,COUNTRY GIRL TRUCK STOP,US-167 & SR-156,Winnfield,LA,590,3.319,31.921389,-92.636646,city,
3415,3415,JAYS EL CHEAPO FUEL STOP,"I-16, EXIT 104",Metter,GA,195,3.249,32.401034,-82.060722,city,
3418,3418,Par Mar Store #164,"I-79, EXIT 105 & CR-7",Jane Lew,WV,165,3.999,39.109989,-80.431059,city,
3421,3421,ERNIES TRUCK STOP,"I-5, EXIT 142",Federal Way,WA,977,4.599,47.32232,-122.31262,city,
3422,3422,PWI #167,"I-10, EXIT 601",Seguin,TX,740,2.889,29.56884,-97.96473,city,
3427,3427,JOHNNYS MARKET,"I-69, EXIT 357",Fremont,IN,465,3.699,41.733125,-84.945247,city,
3432,3432,PILOT TRAVEL CENTERS #34,"I-65, EXIT 201 & US-231",Remington,IN,365,3.684,40.766653,-87.15994,city,
3435,3435,PWI #168,"I-35, EXIT 266 & SR-195",Georgetown,TX,740,2.799,30.63269,-97.67723,city,
3444,3444,Acme Truck Stop,US-441/SR-500,Orlando,FL,140,3.449,28.53834,-81.37924,city,
3460,3460,CHROME TRUCK STOP,US-18 & US-169,Algona,IA,433,3.499,43.065976,-94.230638,city,
3464,3464,BOISE PETROLEUM LLC,"I-84, EXIT 71",Boise,ID,785,3.379,43.6135,-116.20345,city,
3471,3471,MR FUEL DBA ONE9 #72,"I-16, EXIT 160",Savannah,GA,195,3.125666665,32.08354,-81.09983,city,
3475,3475,PILOT TRAVEL CENTERS #56,"I-85, EXIT 63",Kannapolis,NC,46,3.499,35.48736,-80.62173,city,
3477,3477,CIRCLE K #4707404,"I-91, EXIT 7",Springfield,VT,170,3.699,43.303433,-72.477769,city,
